datetime,open,high,low,close,adj close,volume
2011-07-23T21:00:00.000000000Z,0.94802,0.94938,0.94735,0.94898,0.94898,420
2011-07-24T21:00:00.000000000Z,0.94900,0.95248,0.94346,0.94712,0.94712,18197
2011-07-25T21:00:00.000000000Z,0.94710,0.94750,0.94066,0.94431,0.94431,20849
2011-07-26T21:00:00.000000000Z,0.94433,0.95061,0.94108,0.94982,0.94982,19340
2011-07-27T21:00:00.000000000Z,0.94979,0.95230,0.94579,0.94927,0.94927,19961
2011-07-28T21:00:00.000000000Z,0.94929,0.95902,0.94868,0.95530,0.95530,27750
2011-07-29T21:00:00.000000000Z,0.95530,0.95530,0.95530,0.95530,0.95530,12
2011-07-30T21:00:00.000000000Z,0.95530,0.95679,0.95195,0.95389,0.95389,434
2011-07-31T21:00:00.000000000Z,0.95392,0.96054,0.94917,0.95709,0.95709,28986
2011-08-01T21:00:00.000000000Z,0.95706,0.96185,0.95479,0.96127,0.96127,22625
2011-08-02T21:00:00.000000000Z,0.96124,0.96472,0.95685,0.96211,0.96211,25291
2011-08-03T21:00:00.000000000Z,0.96215,0.98158,0.96030,0.98151,0.98151,44407
2011-08-04T21:00:00.000000000Z,0.98153,0.98540,0.97426,0.98191,0.98191,61334
2011-08-05T21:00:00.000000000Z,0.98191,0.98191,0.98121,0.98141,0.98141,15
2011-08-06T21:00:00.000000000Z,0.98141,0.98470,0.98041,0.98154,0.98154,1710
2011-08-07T21:00:00.000000000Z,0.98148,0.99452,0.97828,0.99447,0.99447,59466
2011-08-08T21:00:00.000000000Z,0.99452,1.00098,0.97694,0.97722,0.97722,84712
2011-08-09T21:00:00.000000000Z,0.97719,0.99540,0.97671,0.99486,0.99486,54998
2011-08-10T21:00:00.000000000Z,0.99484,0.99684,0.98407,0.98419,0.98419,56047
2011-08-11T21:00:00.000000000Z,0.98417,0.99188,0.98344,0.98713,0.98713,36443
2011-08-12T21:00:00.000000000Z,0.98713,0.98713,0.98713,0.98713,0.98713,12
2011-08-13T21:00:00.000000000Z,0.98713,0.98789,0.98679,0.98755,0.98755,86
2011-08-14T21:00:00.000000000Z,0.98757,0.99062,0.97918,0.97918,0.97918,24403
2011-08-15T21:00:00.000000000Z,0.97916,0.98721,0.97908,0.98230,0.98230,28892
2011-08-16T21:00:00.000000000Z,0.98227,0.98465,0.97754,0.98069,0.98069,23045
2011-08-17T21:00:00.000000000Z,0.98067,0.99386,0.97996,0.99044,0.99044,32898
2011-08-18T21:00:00.000000000Z,0.99042,0.99268,0.98268,0.99010,0.99010,38918
2011-08-19T21:00:00.000000000Z,0.99010,0.99010,0.99010,0.99010,0.99010,12
2011-08-20T21:00:00.000000000Z,0.99010,0.99073,0.98920,0.99073,0.99073,72
2011-08-21T21:00:00.000000000Z,0.99062,0.99188,0.98293,0.99046,0.99046,27960
2011-08-22T21:00:00.000000000Z,0.99044,0.99098,0.98498,0.98738,0.98738,26261
2011-08-23T21:00:00.000000000Z,0.98734,0.99054,0.98402,0.98716,0.98716,22487
2011-08-24T21:00:00.000000000Z,0.98712,0.98874,0.97918,0.98831,0.98831,25146
2011-08-25T21:00:00.000000000Z,0.98829,0.99243,0.98099,0.98133,0.98133,27801
2011-08-26T21:00:00.000000000Z,0.98133,0.98133,0.98133,0.98133,0.98133,12
2011-08-27T21:00:00.000000000Z,0.98133,0.98143,0.97928,0.98000,0.98000,333
2011-08-28T21:00:00.000000000Z,0.98003,0.98335,0.97410,0.97699,0.97699,16149
2011-08-29T21:00:00.000000000Z,0.97702,0.98172,0.97580,0.97785,0.97785,19308
2011-08-30T21:00:00.000000000Z,0.97782,0.98016,0.97256,0.97769,0.97769,20132
2011-08-31T21:00:00.000000000Z,0.97771,0.97964,0.97368,0.97679,0.97679,21490
2011-09-01T21:00:00.000000000Z,0.97676,0.98578,0.97544,0.98505,0.98505,22915
2011-09-02T21:00:00.000000000Z,0.98505,0.98505,0.98505,0.98505,0.98505,10
2011-09-03T21:00:00.000000000Z,0.98505,0.98660,0.98485,0.98645,0.98645,233
2011-09-04T21:00:00.000000000Z,0.98649,0.99326,0.98536,0.99063,0.99063,13912
2011-09-05T21:00:00.000000000Z,0.99058,0.99658,0.98644,0.99051,0.99051,37503
2011-09-06T21:00:00.000000000Z,0.99049,0.99113,0.98316,0.98330,0.98330,25122
2011-09-07T21:00:00.000000000Z,0.98332,0.98973,0.98302,0.98942,0.98942,24633
2011-09-08T21:00:00.000000000Z,0.98939,0.99789,0.98690,0.99666,0.99666,29093
2011-09-09T21:00:00.000000000Z,0.99666,0.99666,0.99666,0.99666,0.99666,12
2011-09-10T21:00:00.000000000Z,0.99666,0.99765,0.99584,0.99742,0.99742,234
2011-09-11T21:00:00.000000000Z,0.99744,1.00265,0.99162,0.99274,0.99274,28231
2011-09-12T21:00:00.000000000Z,0.99280,0.99770,0.98508,0.98569,0.98569,34025
2011-09-13T21:00:00.000000000Z,0.98571,0.99402,0.98468,0.98928,0.98928,29903
2011-09-14T21:00:00.000000000Z,0.98930,0.99505,0.98306,0.98357,0.98357,25011
2011-09-15T21:00:00.000000000Z,0.98359,0.98611,0.97802,0.97802,0.97802,21714
2011-09-16T21:00:00.000000000Z,0.97802,0.97802,0.97802,0.97802,0.97802,2
2011-09-17T21:00:00.000000000Z,0.97802,0.98129,0.97671,0.98129,0.98129,465
2011-09-18T21:00:00.000000000Z,0.98117,0.99232,0.98064,0.99070,0.99070,24010
2011-09-19T21:00:00.000000000Z,0.99066,0.99488,0.98827,0.99264,0.99264,27596
2011-09-20T21:00:00.000000000Z,0.99257,1.00885,0.99109,1.00812,1.00812,30722
2011-09-21T21:00:00.000000000Z,1.00817,1.03612,1.00528,1.02845,1.02845,53294
2011-09-22T21:00:00.000000000Z,1.02841,1.03492,1.02250,1.02795,1.02795,54187
2011-09-23T21:00:00.000000000Z,1.02795,1.02795,1.02795,1.02795,1.02795,4
2011-09-24T21:00:00.000000000Z,1.02795,1.02926,1.02574,1.02808,1.02808,355
2011-09-25T21:00:00.000000000Z,1.02803,1.03853,1.02512,1.02512,1.02512,48725
2011-09-26T21:00:00.000000000Z,1.02516,1.02811,1.01440,1.01930,1.01930,34704
2011-09-27T21:00:00.000000000Z,1.01925,1.03380,1.01920,1.03350,1.03350,32972
2011-09-28T21:00:00.000000000Z,1.03357,1.04024,1.02568,1.03593,1.03593,36284
2011-09-29T21:00:00.000000000Z,1.03589,1.05032,1.03523,1.05032,1.05032,35017
2011-09-30T21:00:00.000000000Z,1.05032,1.05032,1.05032,1.05032,1.05032,12
2011-10-01T21:00:00.000000000Z,1.05032,1.05032,1.04860,1.04909,1.04909,379
