datetime,open,high,low,close,adj close,volume
2011-06-30T21:00:00.000000000Z,0.90110,0.91548,0.89902,0.91162,0.91162,27581
2011-07-01T21:00:00.000000000Z,0.91162,0.91211,0.91162,0.91211,0.91211,13
2011-07-02T21:00:00.000000000Z,0.91211,0.91658,0.91194,0.91434,0.91434,1075
2011-07-03T21:00:00.000000000Z,0.91436,0.91484,0.90778,0.91026,0.91026,16765
2011-07-04T21:00:00.000000000Z,0.91030,0.91138,0.89662,0.89880,0.89880,25328
2011-07-05T21:00:00.000000000Z,0.89870,0.90334,0.89370,0.89814,0.89814,25962
2011-07-06T21:00:00.000000000Z,0.89822,0.91258,0.89718,0.90978,0.90978,24939
2011-07-07T21:00:00.000000000Z,0.90984,0.91754,0.89586,0.89986,0.89986,28248
2011-07-08T21:00:00.000000000Z,0.89986,0.89986,0.89986,0.89986,0.89986,12
2011-07-09T21:00:00.000000000Z,0.89986,0.90162,0.89680,0.89821,0.89821,1272
2011-07-10T21:00:00.000000000Z,0.89817,0.89902,0.88701,0.89068,0.89068,28377
2011-07-11T21:00:00.000000000Z,0.89072,0.89164,0.87814,0.88012,0.88012,44757
2011-07-12T21:00:00.000000000Z,0.88022,0.88882,0.87768,0.87976,0.87976,36928
2011-07-13T21:00:00.000000000Z,0.87970,0.88170,0.87018,0.87508,0.87508,46082
2011-07-14T21:00:00.000000000Z,0.87505,0.87578,0.86414,0.86728,0.86728,31546
2011-07-15T21:00:00.000000000Z,0.86728,0.86728,0.86728,0.86728,0.86728,2
2011-07-16T21:00:00.000000000Z,0.86728,0.86738,0.85634,0.86028,0.86028,2889
2011-07-17T21:00:00.000000000Z,0.86032,0.86862,0.85933,0.86726,0.86726,27733
2011-07-18T21:00:00.000000000Z,0.86719,0.88756,0.86682,0.88446,0.88446,29597
2011-07-19T21:00:00.000000000Z,0.88442,0.88684,0.87819,0.88124,0.88124,22667
2011-07-20T21:00:00.000000000Z,0.88118,0.88955,0.87766,0.88366,0.88366,33287
2011-07-21T21:00:00.000000000Z,0.88372,0.89384,0.88298,0.88892,0.88892,23180
2011-07-22T21:00:00.000000000Z,0.88892,0.88892,0.88892,0.88892,0.88892,12
2011-07-23T21:00:00.000000000Z,0.88892,0.88892,0.87754,0.87942,0.87942,1949
2011-07-24T21:00:00.000000000Z,0.87920,0.88364,0.86809,0.87412,0.87412,22790
2011-07-25T21:00:00.000000000Z,0.87408,0.88101,0.86919,0.87792,0.87792,26037
2011-07-26T21:00:00.000000000Z,0.87796,0.88726,0.87668,0.88347,0.88347,24597
2011-07-27T21:00:00.000000000Z,0.88343,0.88771,0.87974,0.88150,0.88150,22922
2011-07-28T21:00:00.000000000Z,0.88146,0.88270,0.86188,0.86410,0.86410,33514
2011-07-29T21:00:00.000000000Z,0.86410,0.86434,0.86410,0.86434,0.86434,12
2011-07-30T21:00:00.000000000Z,0.86434,0.87432,0.86434,0.87391,0.87391,1492
2011-07-31T21:00:00.000000000Z,0.87400,0.87834,0.84878,0.85959,0.85959,39682
2011-08-01T21:00:00.000000000Z,0.85956,0.86334,0.82166,0.82170,0.82170,35882
2011-08-02T21:00:00.000000000Z,0.82176,0.83843,0.81648,0.82843,0.82843,42879
2011-08-03T21:00:00.000000000Z,0.82840,0.83250,0.79850,0.79918,0.79918,56812
2011-08-04T21:00:00.000000000Z,0.79921,0.81035,0.78872,0.80102,0.80102,71034
2011-08-05T21:00:00.000000000Z,0.80102,0.80255,0.80100,0.80100,0.80100,24
2011-08-06T21:00:00.000000000Z,0.80100,0.80178,0.77804,0.79148,0.79148,6929
2011-08-07T21:00:00.000000000Z,0.79144,0.79613,0.76806,0.76924,0.76924,74360
2011-08-08T21:00:00.000000000Z,0.76926,0.77822,0.71446,0.74660,0.74660,105342
2011-08-09T21:00:00.000000000Z,0.74662,0.75974,0.73916,0.73952,0.73952,70625
2011-08-10T21:00:00.000000000Z,0.73956,0.79089,0.73283,0.78808,0.78808,87892
2011-08-11T21:00:00.000000000Z,0.78812,0.80624,0.77366,0.80536,0.80536,59629
2011-08-12T21:00:00.000000000Z,0.80536,0.80536,0.80536,0.80536,0.80536,12
2011-08-13T21:00:00.000000000Z,0.80536,0.81260,0.80520,0.81223,0.81223,1235
2011-08-14T21:00:00.000000000Z,0.81227,0.83504,0.80980,0.82396,0.82396,43645
2011-08-15T21:00:00.000000000Z,0.82389,0.83486,0.80924,0.83486,0.83486,44319
2011-08-16T21:00:00.000000000Z,0.83490,0.84454,0.81872,0.83362,0.83362,55260
2011-08-17T21:00:00.000000000Z,0.83394,0.83952,0.81414,0.82516,0.82516,50104
2011-08-18T21:00:00.000000000Z,0.82510,0.82550,0.81410,0.81688,0.81688,48340
2011-08-19T21:00:00.000000000Z,0.81688,0.81688,0.81688,0.81688,0.81688,12
2011-08-20T21:00:00.000000000Z,0.81688,0.82158,0.81648,0.82104,0.82104,802
2011-08-21T21:00:00.000000000Z,0.82106,0.82576,0.81525,0.82258,0.82258,36451
2011-08-22T21:00:00.000000000Z,0.82264,0.83508,0.81908,0.83402,0.83402,31718
2011-08-23T21:00:00.000000000Z,0.83406,0.83520,0.82636,0.83360,0.83360,29686
2011-08-24T21:00:00.000000000Z,0.83358,0.83796,0.82656,0.82718,0.82718,34109
2011-08-25T21:00:00.000000000Z,0.82722,0.85829,0.82717,0.85255,0.85255,40474
2011-08-26T21:00:00.000000000Z,0.85255,0.85255,0.85255,0.85255,0.85255,12
2011-08-27T21:00:00.000000000Z,0.85255,0.85527,0.85239,0.85468,0.85468,433
2011-08-28T21:00:00.000000000Z,0.85476,0.87544,0.85237,0.86938,0.86938,27304
2011-08-29T21:00:00.000000000Z,0.86934,0.87854,0.86476,0.87602,0.87602,30403
2011-08-30T21:00:00.000000000Z,0.87604,0.87658,0.85442,0.86292,0.86292,33555
2011-08-31T21:00:00.000000000Z,0.86287,0.86582,0.85119,0.85290,0.85290,36832
2011-09-01T21:00:00.000000000Z,0.85288,0.85391,0.82552,0.83916,0.83916,42531
2011-09-02T21:00:00.000000000Z,0.83916,0.83916,0.83916,0.83916,0.83916,10
2011-09-03T21:00:00.000000000Z,0.83916,0.84024,0.83466,0.83494,0.83494,1298
2011-09-04T21:00:00.000000000Z,0.83490,0.83898,0.82338,0.83052,0.83052,31178
2011-09-05T21:00:00.000000000Z,0.83056,0.90953,0.82362,0.90380,0.90380,63053
2011-09-06T21:00:00.000000000Z,0.90388,0.91510,0.90310,0.91420,0.91420,33634
2011-09-07T21:00:00.000000000Z,0.91415,0.92869,0.90848,0.92594,0.92594,35149
2011-09-08T21:00:00.000000000Z,0.92590,0.93100,0.92072,0.92510,0.92510,44472
2011-09-09T21:00:00.000000000Z,0.92510,0.92510,0.92510,0.92510,0.92510,12
2011-09-10T21:00:00.000000000Z,0.92510,0.92884,0.92486,0.92636,0.92636,3105
2011-09-11T21:00:00.000000000Z,0.92644,0.92798,0.90956,0.91075,0.91075,53520
2011-09-12T21:00:00.000000000Z,0.91072,0.91396,0.90474,0.90782,0.90782,52187
2011-09-13T21:00:00.000000000Z,0.90788,0.91203,0.89530,0.90072,0.90072,51790
2011-09-14T21:00:00.000000000Z,0.90065,0.90150,0.89402,0.89794,0.89794,44405
2011-09-15T21:00:00.000000000Z,0.89790,0.90968,0.89690,0.90716,0.90716,34661
2011-09-16T21:00:00.000000000Z,0.90718,0.90718,0.90718,0.90718,0.90718,2
2011-09-17T21:00:00.000000000Z,0.90718,0.91314,0.90598,0.90754,0.90754,1855
2011-09-18T21:00:00.000000000Z,0.90740,0.90940,0.89827,0.90170,0.90170,41241
2011-09-19T21:00:00.000000000Z,0.90164,0.91640,0.89928,0.91226,0.91226,51021
2011-09-20T21:00:00.000000000Z,0.91220,0.92455,0.89364,0.90382,0.90382,54922
2011-09-21T21:00:00.000000000Z,0.90384,0.90718,0.88120,0.88526,0.88526,79910
2011-09-22T21:00:00.000000000Z,0.88534,0.89278,0.87758,0.88664,0.88664,69805
2011-09-23T21:00:00.000000000Z,0.88664,0.88664,0.88664,0.88664,0.88664,5
2011-09-24T21:00:00.000000000Z,0.88664,0.89222,0.88592,0.88740,0.88740,2448
2011-09-25T21:00:00.000000000Z,0.88734,0.89130,0.87564,0.88636,0.88636,63900
2011-09-26T21:00:00.000000000Z,0.88641,0.89472,0.88312,0.88822,0.88822,49996
2011-09-27T21:00:00.000000000Z,0.88818,0.89077,0.87874,0.88052,0.88052,48468
2011-09-28T21:00:00.000000000Z,0.88048,0.88354,0.87258,0.87756,0.87756,55011
2011-09-29T21:00:00.000000000Z,0.87750,0.88452,0.87406,0.87744,0.87744,49116
2011-09-30T21:00:00.000000000Z,0.87744,0.87744,0.87744,0.87744,0.87744,12
2011-10-01T21:00:00.000000000Z,0.87744,0.88128,0.87728,0.87964,0.87964,1118
2011-10-02T21:00:00.000000000Z,0.87956,0.88331,0.87458,0.87808,0.87808,57729
2011-10-03T21:00:00.000000000Z,0.87802,0.88016,0.86738,0.87726,0.87726,73383
2011-10-04T21:00:00.000000000Z,0.87730,0.89265,0.87438,0.89163,0.89163,60827
2011-10-05T21:00:00.000000000Z,0.89166,0.90287,0.88885,0.89720,0.89720,67766
