datetime,open,high,low,close,adj close,volume
2011-05-06T21:00:00.000000000Z,1.81062,1.81062,1.81062,1.81062,1.81062,6
2011-05-07T21:00:00.000000000Z,1.81062,1.81062,1.81062,1.81062,1.81062,6
2011-05-08T21:00:00.000000000Z,1.81607,1.82053,1.81290,1.81699,1.81699,17003
2011-05-09T21:00:00.000000000Z,1.80578,1.81575,1.80402,1.80714,1.80714,19821
2011-05-10T21:00:00.000000000Z,1.81231,1.81502,1.80870,1.81026,1.81026,14956
2011-05-11T21:00:00.000000000Z,1.79864,1.80510,1.79494,1.80082,1.80082,20899
2011-05-12T21:00:00.000000000Z,1.79066,1.80463,1.78868,1.80354,1.80354,14930
2011-05-13T21:00:00.000000000Z,1.79312,1.79312,1.79312,1.79312,1.79312,6
2011-05-14T21:00:00.000000000Z,1.79312,1.79312,1.79312,1.79312,1.79312,6
2011-05-15T21:00:00.000000000Z,1.79496,1.80323,1.78827,1.80274,1.80274,16831
2011-05-16T21:00:00.000000000Z,1.81537,1.81944,1.81116,1.81803,1.81803,16686
2011-05-17T21:00:00.000000000Z,1.81403,1.81749,1.80515,1.80937,1.80937,18019
2011-05-18T21:00:00.000000000Z,1.80563,1.80959,1.79662,1.79979,1.79979,16890
2011-05-19T21:00:00.000000000Z,1.80934,1.81058,1.79906,1.79906,1.79906,9958
2011-05-20T21:00:00.000000000Z,1.77863,1.77863,1.77863,1.77863,1.77863,6
2011-05-21T21:00:00.000000000Z,1.77863,1.77863,1.77863,1.77863,1.77863,6
2011-05-22T21:00:00.000000000Z,1.77954,1.78479,1.77272,1.77280,1.77280,19238
2011-05-23T21:00:00.000000000Z,1.77751,1.77875,1.76320,1.76320,1.76320,16248
2011-05-24T21:00:00.000000000Z,1.77093,1.77472,1.76551,1.76928,1.76928,16496
2011-05-25T21:00:00.000000000Z,1.76382,1.76797,1.74739,1.75273,1.75273,19036
2011-05-26T21:00:00.000000000Z,1.74311,1.75151,1.73607,1.74462,1.74462,20099
2011-05-27T21:00:00.000000000Z,1.74765,1.74765,1.74765,1.74765,1.74765,6
2011-05-28T21:00:00.000000000Z,1.74765,1.74765,1.74765,1.74765,1.74765,6
2011-05-29T21:00:00.000000000Z,1.74955,1.75035,1.73887,1.74832,1.74832,10661
2011-05-30T21:00:00.000000000Z,1.74949,1.75264,1.74051,1.74736,1.74736,17766
2011-05-31T21:00:00.000000000Z,1.74738,1.75821,1.74584,1.74959,1.74959,15505
2011-06-01T21:00:00.000000000Z,1.75889,1.77144,1.75552,1.76895,1.76895,15054
2011-06-02T21:00:00.000000000Z,1.77653,1.78303,1.77065,1.78244,1.78244,12479
2011-06-03T21:00:00.000000000Z,1.79412,1.79412,1.79412,1.79412,1.79412,6
2011-06-04T21:00:00.000000000Z,1.79412,1.79412,1.79412,1.79412,1.79412,6
2011-06-05T21:00:00.000000000Z,1.79201,1.79742,1.78968,1.79370,1.79370,11570
2011-06-06T21:00:00.000000000Z,1.78963,1.79184,1.78265,1.78539,1.78539,14704
2011-06-07T21:00:00.000000000Z,1.79057,1.80004,1.78706,1.79578,1.79578,14274
2011-06-08T21:00:00.000000000Z,1.78895,1.78986,1.77094,1.77850,1.77850,18062
2011-06-09T21:00:00.000000000Z,1.75925,1.76126,1.75148,1.75181,1.75181,13528
2011-06-10T21:00:00.000000000Z,1.74642,1.74642,1.74642,1.74642,1.74642,7
2011-06-11T21:00:00.000000000Z,1.74642,1.74642,1.74642,1.74642,1.74642,6
2011-06-12T21:00:00.000000000Z,1.74685,1.76652,1.74511,1.76531,1.76531,17151
2011-06-13T21:00:00.000000000Z,1.76756,1.76927,1.75954,1.76235,1.76235,14297
2011-06-14T21:00:00.000000000Z,1.76503,1.77024,1.76023,1.76063,1.76063,15373
2011-06-15T21:00:00.000000000Z,1.75788,1.76820,1.75659,1.76600,1.76600,20151
2011-06-16T21:00:00.000000000Z,1.76492,1.76639,1.75840,1.76528,1.76528,17466
2011-06-17T21:00:00.000000000Z,1.76105,1.76105,1.76105,1.76105,1.76105,6
2011-06-18T21:00:00.000000000Z,1.76105,1.76105,1.76105,1.76105,1.76105,7
2011-06-19T21:00:00.000000000Z,1.76306,1.76742,1.75846,1.76592,1.76592,16066
2011-06-20T21:00:00.000000000Z,1.76596,1.77381,1.76192,1.76556,1.76556,16487
2011-06-21T21:00:00.000000000Z,1.77336,1.77664,1.76488,1.76516,1.76516,16710
2011-06-22T21:00:00.000000000Z,1.76207,1.76258,1.74895,1.75379,1.75379,15814
2011-06-23T21:00:00.000000000Z,1.75138,1.75521,1.74952,1.75053,1.75053,13012
2011-06-24T21:00:00.000000000Z,1.74724,1.74724,1.74724,1.74724,1.74724,6
2011-06-25T21:00:00.000000000Z,1.74724,1.74724,1.74724,1.74724,1.74724,6
2011-06-26T21:00:00.000000000Z,1.75633,1.76642,1.75499,1.76520,1.76520,15621
2011-06-27T21:00:00.000000000Z,1.77336,1.78032,1.77136,1.77346,1.77346,13670
2011-06-28T21:00:00.000000000Z,1.76957,1.77295,1.75400,1.75658,1.75658,12843
2011-06-29T21:00:00.000000000Z,1.74898,1.75364,1.74375,1.74750,1.74750,14743
2011-06-30T21:00:00.000000000Z,1.74895,1.75843,1.74801,1.75593,1.75593,13453
2011-07-01T21:00:00.000000000Z,1.75586,1.75586,1.75586,1.75586,1.75586,6
2011-07-02T21:00:00.000000000Z,1.75586,1.75586,1.75586,1.75586,1.75586,6
2011-07-03T21:00:00.000000000Z,1.75522,1.75904,1.74956,1.75052,1.75052,12369
2011-07-04T21:00:00.000000000Z,1.75240,1.75261,1.74207,1.74715,1.74715,13902
2011-07-05T21:00:00.000000000Z,1.74855,1.74893,1.73742,1.73742,1.73742,12787
2011-07-06T21:00:00.000000000Z,1.73150,1.73550,1.72695,1.72840,1.72840,11921
2011-07-07T21:00:00.000000000Z,1.72344,1.72752,1.71706,1.71737,1.71737,8058
2011-07-08T21:00:00.000000000Z,1.70258,1.70258,1.70258,1.70258,1.70258,6
2011-07-09T21:00:00.000000000Z,1.70258,1.70258,1.70258,1.70258,1.70258,6
2011-07-10T21:00:00.000000000Z,1.70134,1.70440,1.69345,1.69369,1.69369,13139
