datetime,open,high,low,close,adj close,volume
2011-06-30T21:00:00.000000000Z,1.35260,1.35637,1.34486,1.34871,1.34871,27473
2011-07-01T21:00:00.000000000Z,1.34871,1.34871,1.34871,1.34871,1.34871,12
2011-07-02T21:00:00.000000000Z,1.34871,1.35021,1.34570,1.34887,1.34887,1009
2011-07-03T21:00:00.000000000Z,1.34875,1.35637,1.34816,1.35442,1.35442,21038
2011-07-04T21:00:00.000000000Z,1.35449,1.35702,1.34732,1.34935,1.34935,24037
2011-07-05T21:00:00.000000000Z,1.34930,1.35137,1.33794,1.33819,1.33819,25093
2011-07-06T21:00:00.000000000Z,1.33825,1.34037,1.32416,1.33290,1.33290,26179
2011-07-07T21:00:00.000000000Z,1.33295,1.33680,1.32290,1.32632,1.32632,26321
2011-07-08T21:00:00.000000000Z,1.32632,1.32632,1.32632,1.32632,1.32632,12
2011-07-09T21:00:00.000000000Z,1.32632,1.32998,1.32561,1.32621,1.32621,1814
2011-07-10T21:00:00.000000000Z,1.32616,1.32948,1.31414,1.31653,1.31653,29551
2011-07-11T21:00:00.000000000Z,1.31657,1.32162,1.31244,1.31876,1.31876,46220
2011-07-12T21:00:00.000000000Z,1.31886,1.32090,1.31063,1.31692,1.31692,34608
2011-07-13T21:00:00.000000000Z,1.31688,1.32599,1.31460,1.31881,1.31881,42192
2011-07-14T21:00:00.000000000Z,1.31876,1.33107,1.31818,1.32946,1.32946,30076
2011-07-15T21:00:00.000000000Z,1.32946,1.32946,1.32946,1.32946,1.32946,2
2011-07-16T21:00:00.000000000Z,1.32946,1.33048,1.32556,1.32768,1.32768,1092
2011-07-17T21:00:00.000000000Z,1.32779,1.33197,1.32182,1.33050,1.33050,31185
2011-07-18T21:00:00.000000000Z,1.33044,1.33112,1.31662,1.31883,1.31883,28769
2011-07-19T21:00:00.000000000Z,1.31888,1.32539,1.31785,1.32229,1.32229,22271
2011-07-20T21:00:00.000000000Z,1.32219,1.33150,1.32132,1.33055,1.33055,32503
2011-07-21T21:00:00.000000000Z,1.33060,1.33194,1.32102,1.32336,1.32336,22203
2011-07-22T21:00:00.000000000Z,1.32336,1.32336,1.32336,1.32336,1.32336,12
2011-07-23T21:00:00.000000000Z,1.32336,1.32914,1.32336,1.32834,1.32834,1233
2011-07-24T21:00:00.000000000Z,1.32838,1.33048,1.32081,1.32564,1.32564,23169
2011-07-25T21:00:00.000000000Z,1.32559,1.32917,1.31993,1.32443,1.32443,25859
2011-07-26T21:00:00.000000000Z,1.32448,1.32711,1.30150,1.30376,1.30376,25435
2011-07-27T21:00:00.000000000Z,1.30381,1.30472,1.29290,1.30284,1.30284,22038
2011-07-28T21:00:00.000000000Z,1.30289,1.31316,1.30059,1.30954,1.30954,31130
2011-07-29T21:00:00.000000000Z,1.30954,1.30954,1.30954,1.30954,1.30954,12
2011-07-30T21:00:00.000000000Z,1.30954,1.31090,1.30383,1.30383,1.30383,898
2011-07-31T21:00:00.000000000Z,1.30379,1.30838,1.29420,1.29892,1.29892,33312
2011-08-01T21:00:00.000000000Z,1.29898,1.31765,1.29670,1.31760,1.31760,32095
2011-08-02T21:00:00.000000000Z,1.31755,1.33736,1.31582,1.33181,1.33181,38576
2011-08-03T21:00:00.000000000Z,1.33188,1.34896,1.33011,1.34680,1.34680,50705
2011-08-04T21:00:00.000000000Z,1.34689,1.36767,1.34441,1.36732,1.36732,62737
2011-08-05T21:00:00.000000000Z,1.36732,1.36732,1.36732,1.36732,1.36732,12
2011-08-06T21:00:00.000000000Z,1.36732,1.38398,1.36732,1.38295,1.38295,7235
2011-08-07T21:00:00.000000000Z,1.38284,1.39295,1.36694,1.39178,1.39178,71844
2011-08-08T21:00:00.000000000Z,1.39172,1.42633,1.38110,1.38797,1.38797,110935
2011-08-09T21:00:00.000000000Z,1.38793,1.39412,1.38228,1.39289,1.39289,73254
2011-08-10T21:00:00.000000000Z,1.39282,1.40183,1.37418,1.37556,1.37556,86823
2011-08-11T21:00:00.000000000Z,1.37551,1.38364,1.37314,1.37595,1.37595,45671
2011-08-12T21:00:00.000000000Z,1.37595,1.37595,1.37595,1.37595,1.37595,12
2011-08-13T21:00:00.000000000Z,1.37595,1.37988,1.37284,1.37631,1.37631,796
2011-08-14T21:00:00.000000000Z,1.37636,1.38214,1.36967,1.37475,1.37475,33043
2011-08-15T21:00:00.000000000Z,1.37480,1.38184,1.37203,1.37403,1.37403,38962
2011-08-16T21:00:00.000000000Z,1.37396,1.37690,1.36487,1.36740,1.36740,38978
2011-08-17T21:00:00.000000000Z,1.36748,1.38232,1.36602,1.37940,1.37940,45904
2011-08-18T21:00:00.000000000Z,1.37935,1.38727,1.37646,1.38337,1.38337,49033
2011-08-19T21:00:00.000000000Z,1.38337,1.38337,1.38337,1.38337,1.38337,12
2011-08-20T21:00:00.000000000Z,1.38337,1.38536,1.38196,1.38498,1.38498,374
2011-08-21T21:00:00.000000000Z,1.38508,1.38622,1.37652,1.37936,1.37936,32744
2011-08-22T21:00:00.000000000Z,1.37931,1.38306,1.37020,1.37193,1.37193,32377
2011-08-23T21:00:00.000000000Z,1.37198,1.37942,1.37066,1.37621,1.37621,30014
2011-08-24T21:00:00.000000000Z,1.37628,1.38283,1.37185,1.37851,1.37851,31741
2011-08-25T21:00:00.000000000Z,1.37856,1.37941,1.36106,1.37135,1.37135,36741
2011-08-26T21:00:00.000000000Z,1.37135,1.37135,1.37135,1.37135,1.37135,12
2011-08-27T21:00:00.000000000Z,1.37135,1.37227,1.36809,1.36947,1.36947,459
2011-08-28T21:00:00.000000000Z,1.36954,1.37176,1.36133,1.36172,1.36172,23068
2011-08-29T21:00:00.000000000Z,1.36177,1.36231,1.34794,1.35186,1.35186,27935
2011-08-30T21:00:00.000000000Z,1.35190,1.35669,1.34197,1.34214,1.34214,22183
2011-08-31T21:00:00.000000000Z,1.34221,1.34722,1.32630,1.32995,1.32995,27175
2011-09-01T21:00:00.000000000Z,1.32999,1.33588,1.32901,1.33484,1.33484,29757
2011-09-02T21:00:00.000000000Z,1.33484,1.33484,1.33484,1.33484,1.33484,10
2011-09-03T21:00:00.000000000Z,1.33484,1.33546,1.33083,1.33530,1.33530,1288
2011-09-04T21:00:00.000000000Z,1.33525,1.33924,1.33314,1.33611,1.33611,24825
2011-09-05T21:00:00.000000000Z,1.33604,1.34730,1.32948,1.33516,1.33516,41315
2011-09-06T21:00:00.000000000Z,1.33511,1.33565,1.32060,1.32236,1.32236,28699
2011-09-07T21:00:00.000000000Z,1.32230,1.32984,1.30984,1.31264,1.31264,27063
2011-09-08T21:00:00.000000000Z,1.31269,1.31450,1.30335,1.30435,1.30435,37120
2011-09-09T21:00:00.000000000Z,1.30435,1.30435,1.30435,1.30435,1.30435,12
2011-09-10T21:00:00.000000000Z,1.30435,1.30516,1.29960,1.30244,1.30244,3213
2011-09-11T21:00:00.000000000Z,1.30249,1.32354,1.29911,1.32204,1.32204,49885
2011-09-12T21:00:00.000000000Z,1.32211,1.33038,1.31809,1.32648,1.32648,48590
2011-09-13T21:00:00.000000000Z,1.32644,1.34352,1.32086,1.33763,1.33763,53021
2011-09-14T21:00:00.000000000Z,1.33758,1.34817,1.33594,1.34355,1.34355,39146
2011-09-15T21:00:00.000000000Z,1.34362,1.34510,1.32712,1.33197,1.33197,32798
2011-09-16T21:00:00.000000000Z,1.33197,1.33197,1.33197,1.33197,1.33197,2
2011-09-17T21:00:00.000000000Z,1.33197,1.33223,1.32213,1.32909,1.32909,1876
2011-09-18T21:00:00.000000000Z,1.32921,1.34298,1.32647,1.33870,1.33870,33547
2011-09-19T21:00:00.000000000Z,1.33862,1.34074,1.32844,1.33330,1.33330,38395
2011-09-20T21:00:00.000000000Z,1.33322,1.35287,1.33046,1.35141,1.35141,40533
2011-09-21T21:00:00.000000000Z,1.35153,1.38684,1.34796,1.38205,1.38205,76247
2011-09-22T21:00:00.000000000Z,1.38193,1.38852,1.37216,1.37972,1.37972,70807
2011-09-23T21:00:00.000000000Z,1.37972,1.37972,1.37972,1.37972,1.37972,4
2011-09-24T21:00:00.000000000Z,1.37972,1.37972,1.37369,1.37803,1.37803,2587
2011-09-25T21:00:00.000000000Z,1.37814,1.39056,1.37166,1.37629,1.37629,65884
2011-09-26T21:00:00.000000000Z,1.37640,1.37944,1.36470,1.37009,1.37009,46098
2011-09-27T21:00:00.000000000Z,1.37018,1.38676,1.36923,1.38456,1.38456,46899
2011-09-28T21:00:00.000000000Z,1.38467,1.39660,1.38080,1.39007,1.39007,56736
2011-09-29T21:00:00.000000000Z,1.38997,1.39230,1.37801,1.38562,1.38562,50653
2011-09-30T21:00:00.000000000Z,1.38562,1.38562,1.38562,1.38562,1.38562,12
2011-10-01T21:00:00.000000000Z,1.38562,1.38562,1.37789,1.38182,1.38182,1475
2011-10-02T21:00:00.000000000Z,1.38191,1.38835,1.37547,1.38289,1.38289,57416
2011-10-03T21:00:00.000000000Z,1.38300,1.40880,1.38247,1.39450,1.39450,73393
2011-10-04T21:00:00.000000000Z,1.39472,1.39788,1.38124,1.38197,1.38197,56314
2011-10-05T21:00:00.000000000Z,1.38205,1.38594,1.36578,1.37876,1.37876,54459
2011-10-06T21:00:00.000000000Z,1.37867,1.38043,1.36480,1.36924,1.36924,49068
2011-10-07T21:00:00.000000000Z,1.36924,1.36924,1.36924,1.36924,1.36924,12
2011-10-08T21:00:00.000000000Z,1.36924,1.37442,1.36866,1.37288,1.37288,1129
2011-10-09T21:00:00.000000000Z,1.37274,1.37398,1.36408,1.36576,1.36576,34822
2011-10-10T21:00:00.000000000Z,1.36585,1.37354,1.36315,1.37055,1.37055,39580
2011-10-11T21:00:00.000000000Z,1.37069,1.37768,1.35298,1.35763,1.35763,41597
2011-10-12T21:00:00.000000000Z,1.35776,1.36088,1.34647,1.35188,1.35188,45997
2011-10-13T21:00:00.000000000Z,1.35180,1.35377,1.34155,1.34231,1.34231,38178
2011-10-14T21:00:00.000000000Z,1.34231,1.34231,1.34231,1.34231,1.34231,13
2011-10-15T21:00:00.000000000Z,1.34231,1.34481,1.34132,1.34287,1.34287,463
2011-10-16T21:00:00.000000000Z,1.34296,1.35316,1.33936,1.35239,1.35239,37638
2011-10-17T21:00:00.000000000Z,1.35247,1.35436,1.33717,1.33990,1.33990,49792
2011-10-18T21:00:00.000000000Z,1.33998,1.34640,1.33690,1.34582,1.34582,44745
2011-10-19T21:00:00.000000000Z,1.34590,1.34914,1.33892,1.34683,1.34683,60833
2011-10-20T21:00:00.000000000Z,1.34694,1.34982,1.33870,1.33925,1.33925,39640
2011-10-21T21:00:00.000000000Z,1.33925,1.33925,1.33925,1.33925,1.33925,12
2011-10-22T21:00:00.000000000Z,1.33925,1.34248,1.33655,1.33951,1.33951,846
2011-10-23T21:00:00.000000000Z,1.33959,1.34333,1.32824,1.32978,1.32978,31394
2011-10-24T21:00:00.000000000Z,1.32970,1.33433,1.32706,1.33362,1.33362,44596
2011-10-25T21:00:00.000000000Z,1.33373,1.34694,1.33285,1.33726,1.33726,46794
2011-10-26T21:00:00.000000000Z,1.33718,1.33912,1.31812,1.32235,1.32235,51089
2011-10-27T21:00:00.000000000Z,1.32245,1.32970,1.32032,1.32207,1.32207,41533
2011-10-28T21:00:00.000000000Z,1.32207,1.32207,1.32207,1.32207,1.32207,1
2011-10-29T21:00:00.000000000Z,1.32156,1.32280,1.31845,1.32163,1.32163,684
2011-10-30T21:00:00.000000000Z,1.32155,1.33235,1.31156,1.31602,1.31602,44861
2011-10-31T21:00:00.000000000Z,1.31612,1.32998,1.31120,1.32661,1.32661,62462
2011-11-01T21:00:00.000000000Z,1.32653,1.33666,1.31958,1.32857,1.32857,44987
2011-11-02T21:00:00.000000000Z,1.32890,1.33913,1.31731,1.32702,1.32702,57175
2011-11-03T21:00:00.000000000Z,1.32710,1.33486,1.32448,1.32954,1.32954,38237
2011-11-05T21:00:00.000000000Z,1.32781,1.33108,1.32483,1.32849,1.32849,1217
2011-11-06T22:00:00.000000000Z,1.32858,1.33399,1.32421,1.32726,1.32726,35356
2011-11-07T22:00:00.000000000Z,1.32742,1.33688,1.32553,1.33109,1.33109,31707
2011-11-08T22:00:00.000000000Z,1.33119,1.33886,1.33016,1.33506,1.33506,44661
