datetime,open,high,low,close,adj close,volume
2011-07-02T21:00:00.000000000Z,1.45253,1.45418,1.45135,1.45351,1.45351,1206
2011-07-03T21:00:00.000000000Z,1.45356,1.45779,1.44960,1.45390,1.45390,30164
2011-07-04T21:00:00.000000000Z,1.45388,1.45535,1.43968,1.44286,1.44286,45120
2011-07-05T21:00:00.000000000Z,1.44284,1.44664,1.42863,1.43192,1.43192,47418
2011-07-06T21:00:00.000000000Z,1.43196,1.43743,1.42212,1.43632,1.43632,47559
2011-07-07T21:00:00.000000000Z,1.43636,1.43695,1.42058,1.42642,1.42642,50204
2011-07-08T21:00:00.000000000Z,1.42642,1.42642,1.42582,1.42582,1.42582,13
2011-07-09T21:00:00.000000000Z,1.42582,1.42983,1.42041,1.42053,1.42053,2214
2011-07-10T21:00:00.000000000Z,1.42055,1.42277,1.39864,1.40294,1.40294,61972
2011-07-11T21:00:00.000000000Z,1.40296,1.40621,1.38372,1.39761,1.39761,90528
2011-07-12T21:00:00.000000000Z,1.39764,1.41926,1.39516,1.41675,1.41675,68552
2011-07-13T21:00:00.000000000Z,1.41678,1.42823,1.41156,1.41427,1.41427,73512
2011-07-14T21:00:00.000000000Z,1.41429,1.41991,1.40926,1.41600,1.41600,54746
2011-07-15T21:00:00.000000000Z,1.41600,1.41600,1.41600,1.41600,1.41600,2
2011-07-16T21:00:00.000000000Z,1.41600,1.41678,1.41058,1.41119,1.41119,1499
2011-07-17T21:00:00.000000000Z,1.41126,1.41351,1.40145,1.41126,1.41126,57499
2011-07-18T21:00:00.000000000Z,1.41124,1.42174,1.40691,1.41549,1.41549,55073
2011-07-19T21:00:00.000000000Z,1.41547,1.42394,1.41336,1.42150,1.42150,49982
2011-07-20T21:00:00.000000000Z,1.42152,1.44336,1.41393,1.44240,1.44240,68336
2011-07-21T21:00:00.000000000Z,1.44247,1.44373,1.43241,1.43598,1.43598,48859
2011-07-22T21:00:00.000000000Z,1.43598,1.43598,1.43598,1.43598,1.43598,12
2011-07-23T21:00:00.000000000Z,1.43598,1.43918,1.43598,1.43873,1.43873,1663
2011-07-24T21:00:00.000000000Z,1.43876,1.44174,1.43252,1.43768,1.43768,43761
2011-07-25T21:00:00.000000000Z,1.43765,1.45255,1.43576,1.45113,1.45113,49217
2011-07-26T21:00:00.000000000Z,1.45110,1.45361,1.43394,1.43687,1.43687,50774
2011-07-27T21:00:00.000000000Z,1.43690,1.44004,1.42544,1.43337,1.43337,51524
