datetime,open,high,low,close,adj close,volume
2011-07-03T21:00:00.000000000Z,129.815,130.166,129.669,129.953,129.953,38614
2011-07-04T21:00:00.000000000Z,129.956,130.848,129.758,130.203,130.203,53895
2011-07-05T21:00:00.000000000Z,130.208,130.294,128.974,129.497,129.497,47263
2011-07-06T21:00:00.000000000Z,129.494,130.119,129.078,129.781,129.781,50442
2011-07-07T21:00:00.000000000Z,129.779,130.062,128.896,129.486,129.486,56362
2011-07-08T21:00:00.000000000Z,129.486,129.486,129.486,129.486,129.486,12
2011-07-09T21:00:00.000000000Z,129.486,129.486,128.982,129.026,129.026,1541
2011-07-10T21:00:00.000000000Z,129.030,129.440,127.444,127.671,127.671,55198
2011-07-11T21:00:00.000000000Z,127.676,127.858,125.116,126.085,126.085,81006
2011-07-12T21:00:00.000000000Z,126.088,127.398,124.887,127.198,127.198,70026
2011-07-13T21:00:00.000000000Z,127.204,128.190,126.815,127.735,127.735,75279
2011-07-14T21:00:00.000000000Z,127.733,128.038,127.182,127.686,127.686,53934
2011-07-15T21:00:00.000000000Z,127.686,127.686,127.686,127.686,127.686,2
2011-07-16T21:00:00.000000000Z,127.686,127.686,127.330,127.451,127.451,1282
2011-07-17T21:00:00.000000000Z,127.447,127.690,126.662,126.917,126.917,48933
2011-07-18T21:00:00.000000000Z,126.922,127.872,126.806,127.663,127.663,45675
2011-07-19T21:00:00.000000000Z,127.668,127.848,126.731,127.259,127.259,41957
2011-07-20T21:00:00.000000000Z,127.262,128.244,127.014,127.873,127.873,58461
2011-07-21T21:00:00.000000000Z,127.877,128.428,127.486,128.049,128.049,47833
2011-07-22T21:00:00.000000000Z,128.049,128.049,128.049,128.049,128.049,12
2011-07-23T21:00:00.000000000Z,128.049,128.049,127.423,127.944,127.944,1757
2011-07-24T21:00:00.000000000Z,127.940,128.063,127.114,127.423,127.423,45053
2011-07-25T21:00:00.000000000Z,127.428,128.344,127.054,127.784,127.784,55529
2011-07-26T21:00:00.000000000Z,127.788,128.132,127.198,127.344,127.344,43894
2011-07-27T21:00:00.000000000Z,127.347,127.424,126.722,127.181,127.181,38848
2011-07-28T21:00:00.000000000Z,127.178,127.400,125.992,126.096,126.096,55537
2011-07-29T21:00:00.000000000Z,126.096,126.096,126.096,126.096,126.096,12
2011-07-30T21:00:00.000000000Z,126.096,127.095,126.096,126.757,126.757,2791
2011-07-31T21:00:00.000000000Z,126.752,128.530,124.200,125.823,125.823,85156
2011-08-01T21:00:00.000000000Z,125.820,126.995,125.326,125.740,125.740,63905
2011-08-02T21:00:00.000000000Z,125.745,126.636,125.286,126.596,126.596,60748
2011-08-03T21:00:00.000000000Z,126.591,130.842,126.491,128.246,128.246,143874
2011-08-04T21:00:00.000000000Z,128.244,129.065,127.407,128.517,128.517,113016
2011-08-05T21:00:00.000000000Z,128.517,128.517,128.517,128.517,128.517,13
2011-08-06T21:00:00.000000000Z,128.517,128.588,127.358,128.437,128.437,7527
2011-08-07T21:00:00.000000000Z,128.434,128.898,126.481,126.888,126.888,106235
2011-08-08T21:00:00.000000000Z,126.885,127.054,124.515,125.581,125.581,139849
2011-08-09T21:00:00.000000000Z,125.585,126.244,123.312,124.006,124.006,83584
2011-08-10T21:00:00.000000000Z,124.009,124.884,123.397,124.774,124.774,104199
2011-08-11T21:00:00.000000000Z,124.768,125.196,123.976,124.865,124.865,62681
2011-08-12T21:00:00.000000000Z,124.865,124.865,124.865,124.865,124.865,12
2011-08-13T21:00:00.000000000Z,124.865,125.207,124.865,125.093,125.093,1125
2011-08-14T21:00:00.000000000Z,125.096,126.015,124.984,125.939,125.939,42135
2011-08-15T21:00:00.000000000Z,125.934,126.442,125.300,126.388,126.388,39991
2011-08-16T21:00:00.000000000Z,126.391,126.982,125.269,126.724,126.724,45760
2011-08-17T21:00:00.000000000Z,126.726,126.804,125.667,126.486,126.486,50751
2011-08-18T21:00:00.000000000Z,126.488,126.806,125.738,126.034,126.034,58550
2011-08-19T21:00:00.000000000Z,126.034,126.034,126.034,126.034,126.034,12
2011-08-20T21:00:00.000000000Z,126.034,126.465,125.893,126.426,126.426,1251
2011-08-21T21:00:00.000000000Z,126.416,127.336,126.156,126.352,126.352,46998
2011-08-22T21:00:00.000000000Z,126.357,126.980,126.166,126.454,126.454,43124
2011-08-23T21:00:00.000000000Z,126.459,126.768,125.609,126.048,126.048,43731
2011-08-24T21:00:00.000000000Z,126.051,126.544,125.752,126.119,126.119,44776
2011-08-25T21:00:00.000000000Z,126.117,126.250,124.496,125.528,125.528,46885
2011-08-26T21:00:00.000000000Z,125.528,125.528,125.528,125.528,125.528,12
2011-08-27T21:00:00.000000000Z,125.528,125.738,125.421,125.508,125.508,635
2011-08-28T21:00:00.000000000Z,125.506,126.586,125.205,126.078,126.078,31255
2011-08-29T21:00:00.000000000Z,126.086,126.360,124.664,125.074,125.074,36301
2011-08-30T21:00:00.000000000Z,125.079,125.320,124.287,124.572,124.572,33352
2011-08-31T21:00:00.000000000Z,124.575,125.353,124.140,124.464,124.464,48453
2011-09-01T21:00:00.000000000Z,124.461,124.782,124.188,124.532,124.532,39163
2011-09-02T21:00:00.000000000Z,124.532,124.532,124.532,124.532,124.532,10
2011-09-03T21:00:00.000000000Z,124.532,124.659,124.190,124.238,124.238,1629
2011-09-04T21:00:00.000000000Z,124.240,124.431,123.536,123.932,123.932,33604
2011-09-05T21:00:00.000000000Z,123.936,125.082,123.068,123.810,123.810,66835
2011-09-06T21:00:00.000000000Z,123.802,123.898,123.204,123.536,123.536,45539
2011-09-07T21:00:00.000000000Z,123.542,124.394,123.151,123.686,123.686,42931
2011-09-08T21:00:00.000000000Z,123.682,124.245,122.371,123.219,123.219,53846
2011-09-09T21:00:00.000000000Z,123.219,123.219,123.219,123.219,123.219,12
2011-09-10T21:00:00.000000000Z,123.219,123.219,122.243,122.679,122.679,4682
2011-09-11T21:00:00.000000000Z,122.684,123.034,121.298,122.479,122.479,67214
2011-09-12T21:00:00.000000000Z,122.476,122.513,121.275,121.422,121.422,53011
