datetime,open,high,low,close,adj close,volume
2011-05-10T21:00:00.000000000Z,1.08384,1.08805,1.08336,1.08717,1.08717,8970
2011-05-11T21:00:00.000000000Z,1.07004,1.07144,1.05744,1.06012,1.06012,13334
2011-05-12T21:00:00.000000000Z,1.06777,1.07166,1.06186,1.06995,1.06995,9263
2011-05-13T21:00:00.000000000Z,1.05727,1.05727,1.05727,1.05727,1.05727,6
2011-05-14T21:00:00.000000000Z,1.05727,1.05727,1.05727,1.05727,1.05727,6
2011-05-15T21:00:00.000000000Z,1.05777,1.05944,1.05265,1.05632,1.05632,11137
2011-05-16T21:00:00.000000000Z,1.05545,1.06180,1.05338,1.05746,1.05746,11107
2011-05-17T21:00:00.000000000Z,1.06269,1.06654,1.06072,1.06084,1.06084,11242
2011-05-18T21:00:00.000000000Z,1.06278,1.06814,1.06219,1.06351,1.06351,9085
2011-05-19T21:00:00.000000000Z,1.06690,1.06996,1.06364,1.06928,1.06928,6298
2011-05-20T21:00:00.000000000Z,1.06592,1.06592,1.06592,1.06592,1.06592,6
2011-05-21T21:00:00.000000000Z,1.06592,1.06592,1.06592,1.06592,1.06592,6
2011-05-22T21:00:00.000000000Z,1.06432,1.06569,1.05304,1.05382,1.05382,11314
2011-05-23T21:00:00.000000000Z,1.05043,1.05768,1.04797,1.05660,1.05660,11342
2011-05-24T21:00:00.000000000Z,1.05592,1.05611,1.04412,1.04874,1.04874,11799
2011-05-25T21:00:00.000000000Z,1.05333,1.06134,1.05107,1.05828,1.05828,9254
2011-05-26T21:00:00.000000000Z,1.06448,1.07187,1.06089,1.06574,1.06574,10822
2011-05-27T21:00:00.000000000Z,1.07059,1.07059,1.07059,1.07059,1.07059,6
2011-05-28T21:00:00.000000000Z,1.07059,1.07059,1.07059,1.07059,1.07059,6
2011-05-29T21:00:00.000000000Z,1.07244,1.07253,1.06752,1.06916,1.06916,6135
2011-05-30T21:00:00.000000000Z,1.06910,1.07574,1.06852,1.06882,1.06882,9747
2011-05-31T21:00:00.000000000Z,1.06722,1.07534,1.06526,1.07188,1.07188,9194
